Received_Local,SensorReading,Longitude,Latitude
2019-3-21 16:35:58.897,468.3817721,-95.1343078613281,29.6645183563232
2019-3-21 16:35:59.770,470.5461037,-95.1343078613281,29.6645183563232
2019-3-21 16:36:00.317,520.0935642,-95.1343078613281,29.6645183563232
2019-3-21 16:36:00.970,541.7491974,-95.1343078613281,29.6645183563232
2019-3-21 16:36:01.517,604.1473941,-95.1343078613281,29.6645183563232
2019-3-21 16:36:02.063,680.0459613,-95.1343078613281,29.6645183563232
2019-3-21 16:36:02.827,749.892729,-95.1343078613281,29.6645183563232
2019-3-21 16:36:03.373,778.1700838,-95.1343078613281,29.6645183563232
2019-3-21 16:36:04.030,713.0139681,-95.1343078613281,29.6645183563232
2019-3-21 16:36:04.793,722.0899829,-95.1343078613281,29.6645183563232
2019-3-21 16:36:05.340,655.3098132,-95.1343078613281,29.6645183563232
2019-3-21 16:36:05.887,577.5617201,-95.1343078613281,29.6645183563232
2019-3-21 16:36:06.430,516.3682365,-95.1343078613281,29.6645183563232
2019-3-21 16:36:07.303,453.4960837,-95.1343078613281,29.6645183563232
2019-3-21 16:36:07.850,391.8520565,-95.1343078613281,29.6645183563232
2019-3-21 16:36:08.397,324.4477493,-95.1343078613281,29.6645183563232
2019-3-21 16:36:08.943,262.6411819,-95.1343078613281,29.6645183563232
2019-3-21 16:36:09.817,217.2591919,-95.1343078613281,29.6645183563232
2019-3-21 16:36:10.363,224.6220714,-95.1343078613281,29.6645183563232
2019-3-21 16:36:11.017,208.1207717,-95.1343078613281,29.6645183563232
2019-3-21 16:36:11.673,262.5111498,-95.1343078613281,29.6645183563232
2019-3-21 16:36:12.220,316.1161558,-95.1343078613281,29.6645183563232
2019-3-21 16:36:12.983,347.8704803,-95.1343078613281,29.6645183563232
2019-3-21 16:36:13.640,351.905266,-95.1343078613281,29.6645183563232
2019-3-21 16:36:14.183,350.5809216,-95.1343078613281,29.6645183563232
2019-3-21 16:36:14.730,371.7756103,-95.1343078613281,29.6645183563232
2019-3-21 16:36:15.277,386.0488676,-95.1343078613281,29.6645183563232
2019-3-21 16:36:16.150,362.7880241,-95.1343078613281,29.6645183563232
2019-3-21 16:36:16.697,361.9486895,-95.1343078613281,29.6645183563232
2019-3-21 16:36:17.243,323.9406325,-95.1343078613281,29.6645183563232
2019-3-21 16:36:17.897,337.384956,-95.1343078613281,29.6645183563232
2019-3-21 16:36:18.660,293.6614861,-95.1343078613281,29.6645183563232
2019-3-21 16:36:19.207,308.2799728,-95.1343078613281,29.6645202636719
2019-3-21 16:36:19.863,272.0266547,-95.1343078613281,29.6645202636719
2019-3-21 16:36:20.410,273.3731062,-95.1343078613281,29.6645202636719
2019-3-21 16:36:20.953,246.451951,-95.1343078613281,29.6645183563232
2019-3-21 16:36:21.830,208.895743,-95.1343078613281,29.6645183563232
2019-3-21 16:36:22.920,197.3251368,-95.1343078613281,29.6645183563232
2019-3-21 16:36:23.467,217.1525723,-95.1343078613281,29.6645183563232
2019-3-21 16:36:24.340,217.4743891,-95.1343078613281,29.6645183563232
2019-3-21 16:36:24.887,252.7811004,-95.1343078613281,29.6645183563232
2019-3-21 16:36:25.433,261.9838839,-95.1343078613281,29.6645183563232
2019-3-21 16:36:26.087,300.357972,-95.1343078613281,29.6645183563232
2019-3-21 16:36:26.850,295.4058241,-95.1343078613281,29.6645183563232
2019-3-21 16:36:27.397,308.8612013,-95.1343078613281,29.6645202636719
2019-3-21 16:36:28.053,293.1667282,-95.1343078613281,29.6645202636719
2019-3-21 16:36:28.600,294.1464958,-95.1343078613281,29.6645183563232
2019-3-21 16:36:29.363,284.8897498,-95.1343078613281,29.6645183563232
2019-3-21 16:36:30.020,246.4077367,-95.1343078613281,29.6645183563232
2019-3-21 16:36:30.563,254.3524973,-95.1343078613281,29.6645183563232
2019-3-21 16:36:31.110,244.2440577,-95.1343078613281,29.6645183563232
2019-3-21 16:36:31.767,221.6723676,-95.1343078613281,29.6645183563232
2019-3-21 16:36:32.530,248.7229022,-95.1343078613281,29.6645183563232
2019-3-21 16:36:33.077,240.9939916,-95.1343078613281,29.6645183563232
2019-3-21 16:36:33.730,233.674021,-95.1343078613281,29.6645183563232
2019-3-21 16:36:34.277,243.6316267,-95.1343078613281,29.6645183563232
2019-3-21 16:36:35.150,251.3923927,-95.1343078613281,29.6645183563232
2019-3-21 16:36:35.697,255.1385221,-95.1343078613281,29.6645183563232
2019-3-21 16:36:36.243,239.8529891,-95.1343078613281,29.6645183563232
2019-3-21 16:36:36.790,211.4995646,-95.1343078613281,29.6645183563232
2019-3-21 16:36:37.443,245.9786475,-95.1343078613281,29.6645183563232
2019-3-21 16:36:38.210,230.4993717,-95.1343078613281,29.6645183563232
2019-3-21 16:36:38.753,221.9740354,-95.1343078613281,29.6645183563232
2019-3-21 16:36:39.410,215.2463468,-95.1343078613281,29.6645183563232
2019-3-21 16:36:39.957,214.5903541,-95.1343078613281,29.6645183563232
2019-3-21 16:36:40.830,205.4187733,-95.1343078613281,29.6645183563232
2019-3-21 16:36:41.377,221.7373837,-95.1343078613281,29.6645183563232
2019-3-21 16:36:41.920,210.6179738,-95.1343078613281,29.6645183563232
2019-3-21 16:36:42.577,200.3489521,-95.1343078613281,29.6645183563232
2019-3-21 16:36:43.123,202.2220169,-95.1343078613281,29.6645183563232
2019-3-21 16:36:43.670,184.7305487,-95.1343078613281,29.6645183563232
2019-3-21 16:36:44.543,202.4814285,-95.1343078613281,29.6645183563232
2019-3-22 13:06:04.087,233.0839811,-95.0897674560547,29.7293949127197
2019-3-22 13:06:04.633,280.9892863,-95.0897674560547,29.7293949127197
2019-3-22 13:06:05.177,310.7422757,-95.0897674560547,29.7293949127197
2019-3-22 13:06:05.723,339.9082205,-95.0897674560547,29.7293949127197
2019-3-22 13:06:06.597,378.661667,-95.0897674560547,29.7293949127197
2019-3-22 13:06:07.253,374.0410477,-95.0897674560547,29.7293949127197
2019-3-22 13:06:07.800,374.2081411,-95.0897674560547,29.7293949127197
2019-3-22 13:06:08.343,365.5495118,-95.0897674560547,29.7293949127197
2019-3-22 13:06:09.000,322.3832039,-95.0897674560547,29.7293949127197
2019-3-22 13:06:09.547,298.8239271,-95.0897674560547,29.7293949127197
2019-3-22 13:06:10.420,285.7077464,-95.0897674560547,29.7293949127197
2019-3-22 13:06:10.967,276.9186627,-95.0897674560547,29.7293949127197
2019-3-22 13:06:11.510,281.6616854,-95.0897674560547,29.7293949127197
2019-3-22 13:06:12.167,276.1975482,-95.0897674560547,29.7293949127197
2019-3-22 13:06:12.713,275.48851,-95.0897674560547,29.7293949127197
2019-3-22 13:06:13.587,259.4794104,-95.0897674560547,29.7293949127197
2019-3-22 13:06:14.133,267.0255622,-95.0897674560547,29.7293949127197
2019-3-22 13:06:14.677,276.21365,-95.0897674560547,29.7293949127197
2019-3-22 13:06:15.223,238.8742543,-95.0897674560547,29.7293949127197
2019-3-22 13:06:16.097,257.5600539,-95.0897674560547,29.7293949127197
2019-3-22 13:06:16.643,227.7708354,-95.0897674560547,29.7293949127197
2019-3-22 13:06:17.190,231.2749517,-95.0897674560547,29.7293949127197
2019-3-22 13:06:17.843,220.0535648,-95.0897674560547,29.7293949127197
2019-3-22 13:06:18.610,234.4408556,-95.0897674560547,29.7293949127197
2019-3-22 13:06:19.157,249.5085965,-95.0897674560547,29.7293949127197
2019-3-22 13:06:19.810,236.0300508,-95.0897674560547,29.7293949127197
2019-3-22 13:06:20.357,235.5412569,-95.0897674560547,29.7293949127197
2019-3-22 13:06:21.120,288.6207925,-95.0897674560547,29.7293949127197
2019-3-22 13:06:21.777,286.6772833,-95.0897674560547,29.7293949127197
2019-3-22 13:06:22.323,295.3685262,-95.0897674560547,29.7293949127197
2019-3-22 13:06:22.867,301.4519118,-95.0897674560547,29.7293949127197
2019-3-22 13:06:23.413,282.3135473,-95.0897674560547,29.7293949127197
2019-3-22 13:06:24.287,290.540149,-95.0897674560547,29.7293949127197
2019-3-22 13:06:24.833,346.4312746,-95.0897674560547,29.7293949127197
2019-3-22 13:06:25.380,347.0795209,-95.0897674560547,29.7293949127197
2019-3-22 13:06:26.037,381.4241315,-95.0897674560547,29.7293949127197
2019-3-22 13:06:26.800,409.4373442,-95.0897674560547,29.7293949127197
2019-3-22 13:06:27.347,405.2568034,-95.0897674560547,29.7293949127197
2019-3-22 13:06:28.000,454.4618069,-95.0897674560547,29.7293949127197
2019-3-22 13:06:28.547,470.8336814,-95.0897674560547,29.7293949127197
2019-3-22 13:06:29.310,469.579083,-95.0897674560547,29.7293949127197
2019-3-22 13:06:29.967,515.584749,-95.0897674560547,29.7293949127197
2019-3-22 13:06:30.513,486.1337428,-95.0897674560547,29.7293949127197
2019-3-22 13:06:31.057,464.6278924,-95.0897674560547,29.7293949127197
2019-3-22 13:06:31.933,454.6816411,-95.0897674560547,29.7293949127197
2019-3-22 13:06:32.477,415.3210227,-95.0897674560547,29.7293949127197
2019-3-22 13:06:33.133,375.0762218,-95.0897674560547,29.7293949127197
2019-3-22 13:06:33.680,376.4125591,-95.0897674560547,29.7293949127197
2019-3-22 13:06:34.227,337.6650278,-95.0897674560547,29.7293949127197
2019-3-22 13:06:34.880,328.2342688,-95.0897674560547,29.7293949127197
2019-3-22 13:06:35.643,277.7335925,-95.0897674560547,29.7293949127197
2019-3-22 13:06:36.190,285.3489969,-95.0897674560547,29.7293949127197
2019-3-22 13:06:36.847,264.9475731,-95.0897674560547,29.7293949127197
2019-3-22 13:06:37.393,270.8598398,-95.0897674560547,29.7293949127197
2019-3-22 13:06:38.047,272.685381,-95.0897674560547,29.7293949127197
2019-3-22 13:06:38.593,321.3766179,-95.0897674560547,29.7293949127197
2019-3-22 13:06:39.357,326.1236661,-95.0897674560547,29.7293949127197
2019-3-22 13:06:39.903,362.8724017,-95.0897674560547,29.7293949127197
2019-3-22 13:06:40.560,374.415899,-95.0897674560547,29.7293949127197
2019-3-22 13:06:41.103,404.4865635,-95.0897674560547,29.7293949127197
2019-3-22 13:06:41.870,422.2801298,-95.0897674560547,29.7293949127197
2019-3-22 13:06:42.523,420.7605973,-95.0897674560547,29.7293949127197
2019-3-22 13:06:43.070,445.9336319,-95.0897674560547,29.7293949127197
2019-3-22 13:06:43.617,454.4452951,-95.0897674560547,29.7293930053711
2019-3-22 13:06:44.490,417.8636529,-95.0897674560547,29.7293930053711
2019-3-22 13:06:45.037,430.5683433,-95.0897674560547,29.7293930053711
2019-3-22 13:06:45.690,424.5296477,-95.0897674560547,29.7293930053711
2019-3-22 13:06:46.237,434.2270666,-95.0897674560547,29.7293930053711
2019-3-22 13:06:47.000,420.5649157,-95.0897674560547,29.7293930053711
2019-3-22 13:06:47.657,401.3818613,-95.0897674560547,29.7293930053711
2019-3-22 13:06:48.203,397.1360933,-95.0897674560547,29.7293930053711
2019-3-22 13:06:48.750,358.7574981,-95.0897674560547,29.7293930053711
2019-3-22 13:06:49.403,401.3287104,-95.0897674560547,29.7293930053711
2019-3-22 13:06:50.167,382.8341569,-95.0897674560547,29.7293930053711
2019-3-22 13:06:50.713,353.1477663,-95.0897674560547,29.7293930053711
2019-3-22 13:06:51.370,352.9998385,-95.0897674560547,29.7293930053711
2019-3-22 13:06:51.917,338.9994753,-95.0897674560547,29.7293930053711
2019-3-22 13:06:52.680,321.2179854,-95.0897674560547,29.7293930053711
2019-3-22 13:06:53.337,341.62746,-95.0897674560547,29.7293930053711
2019-3-22 13:06:53.880,320.007667,-95.0897674560547,29.7293930053711
2019-3-22 13:06:54.427,322.1834969,-95.0897674560547,29.7293930053711
2019-3-22 13:06:54.973,294.3011486,-95.0897674560547,29.7293930053711
2019-3-22 13:06:55.847,311.161817,-95.0897674560547,29.7293930053711
2019-3-22 13:06:56.393,329.7622622,-95.0897674560547,29.7293930053711
2019-3-22 13:06:56.940,327.0730758,-95.0897674560547,29.7293930053711
2019-3-22 13:06:57.483,319.1520727,-95.0897674560547,29.7293930053711
2019-3-22 13:06:58.357,320.7654206,-95.0897674560547,29.7293930053711
2019-3-22 13:06:58.903,364.80786,-95.0897674560547,29.7293930053711
2019-3-22 13:06:59.450,317.5834148,-95.0897674560547,29.7293930053711
2019-3-22 13:06:59.997,334.7210938,-95.0897674560547,29.7293930053711
2019-3-22 13:07:00.870,346.5631005,-95.0897674560547,29.7293930053711
2019-3-22 13:07:01.417,336.9519642,-95.0897674560547,29.7293930053711
2019-3-22 13:07:02.070,333.6211025,-95.0897674560547,29.7293930053711
2019-3-22 13:07:02.617,308.5704713,-95.0897674560547,29.7293930053711
2019-3-22 13:07:03.273,323.6382122,-95.0897674560547,29.7293930053711
2019-3-22 13:07:04.037,324.7873288,-95.0897674560547,29.7293930053711
2019-3-22 13:07:04.583,322.892535,-95.0897674560547,29.7293930053711
2019-3-22 13:07:05.130,339.4029148,-95.0897674560547,29.7293930053711
2019-3-22 13:07:05.783,349.719582,-95.0897674560547,29.7293930053711
2019-3-22 13:07:06.547,343.7219609,-95.0897674560547,29.7293930053711
2019-3-22 13:07:07.093,340.0070229,-95.0897674560547,29.7293930053711
2019-3-22 13:07:07.750,330.762687,-95.0897674560547,29.7293930053711
2019-3-22 13:07:08.297,354.7967916,-95.0897674560547,29.7293930053711
2019-3-22 13:07:09.060,351.0482784,-95.0897674560547,29.7293930053711
2019-3-22 13:07:09.717,405.6682937,-95.0897674560547,29.7293930053711
2019-3-22 13:07:10.260,394.2512253,-95.0897674560547,29.7293930053711
2019-3-22 13:07:10.807,414.2576705,-95.0897674560547,29.7293930053711
2019-3-22 13:07:11.463,456.4991314,-95.0897674560547,29.7293930053711
2019-3-22 13:07:12.227,478.5549775,-95.0897674560547,29.7293930053711
2019-3-22 13:07:12.883,509.897162,-95.0897674560547,29.7293930053711
2019-3-22 13:07:13.427,553.3203532,-95.0897674560547,29.7293930053711
2019-3-22 13:07:13.973,570.8981107,-95.0897674560547,29.7293930053711
2019-3-22 13:07:14.520,677.6728148,-95.0897674560547,29.7293930053711
2019-3-22 13:07:15.393,715.0331577,-95.0897674560547,29.7293930053711
2019-3-22 13:07:15.940,771.7722366,-95.0897674560547,29.7293930053711
2019-3-22 13:07:16.487,870.1572709,-95.0897674560547,29.7293930053711
2019-3-22 13:07:17.250,988.3579142,-95.0897674560547,29.7293930053711
2019-3-22 13:07:23.473,988.2435617,-95.0897674560547,29.7293930053711
2019-3-22 13:07:24.130,847.8530025,-95.0897674560547,29.7293930053711
2019-3-22 13:07:24.677,738.1358442,-95.0897674560547,29.7293930053711
2019-3-22 13:07:25.440,627.9504292,-95.0897674560547,29.7293930053711
2019-3-22 13:07:26.097,578.2972963,-95.0897674560547,29.7293930053711
2019-3-22 13:07:26.640,541.9515903,-95.0897674560547,29.7293930053711
2019-3-22 13:07:27.187,543.1699595,-95.0897674560547,29.7293930053711
2019-3-22 13:07:27.950,502.130766,-95.0897674560547,29.7293930053711
2019-3-22 13:07:28.497,454.2174099,-95.0897674560547,29.7293930053711
2019-3-22 13:07:29.263,442.2503459,-95.0897674560547,29.7293930053711
2019-3-22 13:07:29.917,457.6357617,-95.0897674560547,29.7293930053711
2019-3-22 13:07:30.463,454.4493205,-95.0897674560547,29.7293930053711
2019-3-22 13:07:31.010,401.4551394,-95.0897674560547,29.7293930053711
2019-3-22 13:07:31.663,403.8713407,-95.0897674560547,29.7293930053711
2019-3-22 13:07:32.430,380.4872082,-95.0897674560547,29.7293930053711
2019-3-22 13:07:32.973,407.8847881,-95.0897674560547,29.7293930053711
2019-3-22 13:07:33.630,446.6015956,-95.0897674560547,29.7293930053711
2019-3-22 13:07:34.177,470.5361336,-95.0897674560547,29.7293968200684
2019-3-22 13:07:34.830,522.9235529,-95.0897674560547,29.7293968200684
2019-3-22 13:07:35.377,674.1562122,-95.0897674560547,29.7293968200684
2019-3-22 13:07:36.140,671.8628243,-95.0897674560547,29.7294044494629
2019-3-22 13:07:36.797,743.1679538,-95.0897674560547,29.7294044494629
2019-3-22 13:07:37.343,757.722748,-95.0897674560547,29.7294139862061
2019-3-22 13:07:37.890,744.9411641,-95.0897674560547,29.7294139862061
2019-3-22 13:07:38.763,781.4044283,-95.0897674560547,29.7294139862061
2019-3-22 13:07:39.307,733.8663334,-95.0897674560547,29.7294273376465
2019-3-22 13:07:39.853,737.5862585,-95.0897674560547,29.7294273376465
2019-3-22 13:07:40.400,711.2449416,-95.0897674560547,29.7294368743896
2019-3-22 13:07:41.057,743.3189454,-95.0897674560547,29.7294368743896
2019-3-22 13:07:41.930,734.1755476,-95.0897674560547,29.7294368743896
2019-3-22 13:07:42.477,692.3254498,-95.0897674560547,29.7294425964355
2019-3-22 13:07:43.020,722.4895196,-95.0897674560547,29.7294445037842
2019-3-22 13:07:43.677,695.6624726,-95.0897674560547,29.7294445037842
2019-3-22 13:07:44.550,733.8941017,-95.0897674560547,29.7294445037842
2019-3-22 13:07:44.877,680.6514981,-95.0897674560547,29.7294445037842
2019-3-22 13:07:45.643,675.4969849,-95.0897674560547,29.7294445037842
2019-3-22 13:07:46.297,598.5525738,-95.0897674560547,29.7294445037842
2019-3-22 13:07:46.843,618.9334603,-95.0897674560547,29.7294445037842
2019-3-22 13:07:47.390,584.4785226,-95.0897674560547,29.7294445037842
2019-3-22 13:07:48.263,571.6759915,-95.0897674560547,29.7294445037842
2019-3-22 13:07:48.810,546.9595472,-95.0897674560547,29.7294445037842
2019-3-22 13:07:49.463,522.0474213,-95.0897674560547,29.7294445037842
2019-3-22 13:07:50.010,523.6933828,-95.0897674560547,29.7294445037842
2019-3-22 13:07:50.557,492.0500349,-95.0897674560547,29.7294445037842
2019-3-22 13:07:51.430,499.0461911,-95.0897674560547,29.7294464111328
2019-3-22 13:07:51.977,475.193392,-95.0897674560547,29.7294464111328
2019-3-22 13:07:52.520,486.1216665,-95.0897674560547,29.7294521331787
2019-3-22 13:07:53.067,455.7900933,-95.0897674560547,29.7294521331787
2019-3-22 13:07:53.940,477.4916252,-95.0897674560547,29.7294521331787
2019-3-22 13:07:54.487,495.1788899,-95.0897674560547,29.7294616699219
2019-3-22 13:07:55.033,458.3327235,-95.0897674560547,29.7294616699219
2019-3-22 13:07:55.580,427.9403586,-95.0897674560547,29.7294731140137
2019-3-22 13:07:56.233,458.0758402,-95.0897674560547,29.7294731140137
2019-3-22 13:07:57.000,463.7843744,-95.0897674560547,29.7294864654541
2019-3-22 13:07:57.763,460.7122858,-95.0897674560547,29.7294864654541
2019-3-22 13:07:58.310,477.0269841,-95.0897674560547,29.7295017242432
2019-3-22 13:07:58.857,508.9147288,-95.0897674560547,29.7295017242432
2019-3-22 13:07:59.400,486.9080081,-95.0897674560547,29.7295017242432
2019-3-22 13:08:00.273,498.2272358,-95.0897674560547,29.7295169830322
2019-3-22 13:08:00.820,531.0112394,-95.0897674560547,29.7295169830322
2019-3-22 13:08:01.367,525.111459,-95.0897674560547,29.7295341491699
2019-3-22 13:08:01.913,516.7298402,-95.0897674560547,29.7295341491699
2019-3-22 13:08:02.787,466.3354656,-95.0897674560547,29.7295341491699
2019-3-22 13:08:03.333,466.1518604,-95.0897750854492,29.7295513153076
2019-3-22 13:08:03.880,439.9114481,-95.0897750854492,29.7295513153076
2019-3-22 13:08:04.423,469.7006666,-95.0897750854492,29.7295703887939
2019-3-22 13:08:05.080,429.7940779,-95.0897750854492,29.7295703887939
2019-3-22 13:08:05.843,435.3314933,-95.0897750854492,29.7295703887939
2019-3-22 13:08:06.500,468.4376073,-95.0897750854492,29.7295913696289
2019-3-22 13:08:07.153,479.5043871,-95.0897827148438,29.7296123504639
2019-3-22 13:08:07.700,569.4433954,-95.0897827148438,29.7296123504639
2019-3-22 13:08:08.247,675.8802971,-95.0897827148438,29.7296123504639
2019-3-22 13:08:09.120,780.5613203,-95.0897827148438,29.7296352386475
2019-3-22 13:08:20.913,924.1709343,-95.0898132324219,29.7298069000244
2019-3-22 13:08:21.460,895.7015413,-95.0898132324219,29.7298336029053
2019-3-22 13:08:22.113,779.9255602,-95.0898132324219,29.7298583984375
2019-3-22 13:08:22.880,746.3258069,-95.0898132324219,29.7298583984375
2019-3-22 13:08:23.427,638.6789967,-95.0898132324219,29.7298583984375
2019-3-22 13:08:24.080,587.1024819,-95.0898132324219,29.7298583984375
2019-3-22 13:08:24.627,537.730385,-95.0898208618164,29.7298831939697
2019-3-22 13:08:25.390,454.4412696,-95.0898208618164,29.7299098968506
2019-3-22 13:08:25.827,404.800623,-95.0898208618164,29.7299098968506
2019-3-22 13:08:26.700,396.5856877,-95.0898208618164,29.7299098968506
2019-3-22 13:08:27.247,356.9154451,-95.0898208618164,29.7299346923828
2019-3-22 13:08:27.903,332.6431047,-95.0898208618164,29.7299346923828
2019-3-22 13:08:28.450,323.4791697,-95.0898284912109,29.729959487915
2019-3-22 13:08:28.993,288.6252279,-95.0898284912109,29.729959487915
2019-3-22 13:08:29.867,282.7250376,-95.0898284912109,29.729959487915
2019-3-22 13:08:30.413,277.1916477,-95.0898284912109,29.7299861907959
2019-3-22 13:08:30.960,257.3281433,-95.0898284912109,29.7300109863281
2019-3-22 13:08:31.723,282.9694346,-95.0898284912109,29.7300109863281
2019-3-22 13:08:32.270,282.4520525,-95.0898284912109,29.7300109863281
2019-3-22 13:08:32.817,287.3130433,-95.0898284912109,29.7300109863281
2019-3-22 13:08:33.470,278.6056986,-95.0898284912109,29.7300357818604
2019-3-22 13:08:34.237,301.4559372,-95.0898361206055,29.7300605773926
2019-3-22 13:08:34.890,326.0419272,-95.0898361206055,29.7300605773926
2019-3-22 13:08:35.437,310.2119974,-95.0898361206055,29.7300605773926
2019-3-22 13:08:35.983,266.7445262,-95.0898361206055,29.7300872802734
2019-3-22 13:08:36.747,290.2671639,-95.0898361206055,29.7300872802734
2019-3-22 13:08:37.403,291.6727539,-95.0898361206055,29.7301139831543
2019-3-22 13:08:37.950,268.68401,-95.0898361206055,29.7301139831543
2019-3-22 13:08:38.493,306.4268452,-95.0898361206055,29.7301139831543
2019-3-22 13:08:39.370,268.5414793,-95.08984375,29.7301406860352
2019-3-22 13:08:40.023,313.2438315,-95.08984375,29.7301406860352
2019-3-22 13:08:40.570,342.4884514,-95.08984375,29.730167388916
2019-3-22 13:08:41.117,333.4825972,-95.08984375,29.730167388916
2019-3-22 13:08:41.660,377.0358328,-95.08984375,29.730167388916
2019-3-22 13:08:42.537,403.3048333,-95.08984375,29.7301959991455
2019-3-22 13:08:43.190,388.950156,-95.08984375,29.7302227020264
2019-3-22 13:08:43.737,414.1187552,-95.08984375,29.7302227020264
2019-3-22 13:08:44.283,399.7028763,-95.08984375,29.7302227020264
2019-3-22 13:08:44.830,392.3809942,-95.08984375,29.7302227020264
2019-3-22 13:08:45.483,356.0924644,-95.0898513793945,29.7302513122559
2019-3-22 13:08:46.247,311.842267,-95.0898513793945,29.7302780151367
2019-3-22 13:08:46.903,300.8326635,-95.0898513793945,29.7302780151367
2019-3-22 13:08:47.450,295.3032991,-95.0898513793945,29.7302780151367
2019-3-22 13:08:48.103,316.0143469,-95.0898513793945,29.7302780151367
2019-3-22 13:08:48.650,263.3664289,-95.0898513793945,29.7303047180176
2019-3-22 13:08:49.413,237.2278828,-95.0898590087891,29.7303314208984
2019-3-22 13:08:50.070,208.4367894,-95.0898590087891,29.7303314208984
2019-3-22 13:08:50.617,206.0938662,-95.0898590087891,29.7303314208984
2019-3-22 13:08:51.163,196.7833749,-95.0898590087891,29.7303581237793
2019-3-22 13:08:52.037,186.2178754,-95.0898590087891,29.7303581237793
2019-3-22 13:25:13.807,194.9050929,-95.0865249633789,29.738920211792
2019-3-22 13:25:14.463,216.3783297,-95.0865249633789,29.738920211792
2019-3-22 13:25:15.227,216.2438499,-95.0865325927734,29.7389106750488
2019-3-22 13:25:15.883,225.8273262,-95.0865325927734,29.7389106750488
